file_id,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6
meld_train_dia464_utt17,0.17100549,0.11064788,0.052870363,0.16841686,0.094722964,0.13186318,0.27047327
meld_train_dia464_utt18,0.29292172,0.06335789,0.07221393,0.24099854,0.11322419,0.098219536,0.11906418
meld_train_dia464_utt19,0.42668638,0.082934044,0.04549968,0.107191116,0.1948842,0.053760525,0.08904405
meld_train_dia464_utt20,0.2573766,0.10885179,0.05875487,0.084464595,0.229603,0.06156928,0.19937985
meld_train_dia465_utt0,0.5244755,0.10989525,0.046444897,0.07201626,0.13414624,0.04950211,0.06351978
meld_train_dia465_utt1,0.39229044,0.059366778,0.043489326,0.093073614,0.1922699,0.08846388,0.131046
meld_train_dia465_utt2,0.059639223,0.15046735,0.052740183,0.07591013,0.100613646,0.19545451,0.36517498
meld_train_dia465_utt3,0.25229758,0.077469096,0.056345012,0.32689515,0.109925374,0.09305324,0.08401462
meld_train_dia465_utt4,0.6103007,0.048724443,0.036239192,0.07650064,0.111592755,0.051720064,0.06492213
meld_train_dia465_utt5,0.2437963,0.21705839,0.056597773,0.10814426,0.24481708,0.046240438,0.08334571
meld_train_dia466_utt0,0.116402924,0.32750565,0.039671578,0.09971874,0.094318725,0.2069735,0.1154089
meld_train_dia466_utt1,0.28734273,0.04559426,0.05456193,0.11803257,0.36975121,0.054323383,0.07039393
meld_train_dia466_utt2,0.14365113,0.47596824,0.041497327,0.056458004,0.13542429,0.06702985,0.07997121
meld_train_dia466_utt3,0.09768096,0.2246495,0.047350608,0.096164346,0.10092853,0.28014544,0.15308067
meld_train_dia466_utt4,0.5982312,0.052495476,0.039314985,0.0657477,0.12390777,0.055450417,0.06485246
meld_train_dia466_utt5,0.43392038,0.0693328,0.0397031,0.06416464,0.2625889,0.06744338,0.06284681
meld_train_dia466_utt6,0.2407159,0.117884144,0.044846237,0.120782256,0.3000037,0.0695142,0.106253475
meld_train_dia466_utt7,0.3125374,0.13310409,0.040997334,0.12866408,0.1507674,0.103476234,0.1304535
meld_train_dia466_utt8,0.35104343,0.12134671,0.05078378,0.11058407,0.20852001,0.072059944,0.085662015
meld_train_dia466_utt9,0.30640787,0.14666347,0.094081804,0.17435238,0.07404109,0.084481634,0.119971715
meld_train_dia466_utt10,0.35043463,0.06382582,0.0920246,0.13545181,0.15199317,0.095188834,0.11108112
meld_train_dia466_utt11,0.27865544,0.0673038,0.10280272,0.2077284,0.10221561,0.10037716,0.14091684
meld_train_dia466_utt12,0.19785123,0.0738388,0.08513029,0.13030434,0.25389358,0.06793295,0.1910488
meld_train_dia466_utt13,0.17541191,0.13432023,0.057946626,0.085578375,0.25842622,0.05028939,0.23802727
meld_train_dia466_utt14,0.08162455,0.06456852,0.09171135,0.104994856,0.120460644,0.09097861,0.44566151
meld_train_dia466_utt15,0.27889115,0.11941142,0.06308074,0.103228696,0.12693092,0.10449626,0.20396082
meld_train_dia467_utt0,0.10093712,0.10198497,0.043729316,0.0872793,0.49770755,0.031543985,0.13681775
meld_train_dia467_utt1,0.3206669,0.20911181,0.09254485,0.09787722,0.12396175,0.049023412,0.10681398
meld_train_dia467_utt2,0.4235672,0.060359556,0.07084451,0.14972562,0.12720276,0.07363837,0.09466203
meld_train_dia468_utt0,0.49682152,0.06189183,0.06427521,0.10526423,0.107421085,0.06481989,0.09950618
meld_train_dia468_utt1,0.07560572,0.17764844,0.047212142,0.093713775,0.09609808,0.24968782,0.26003408
meld_train_dia468_utt2,0.10127759,0.4346859,0.043794632,0.081704654,0.15187573,0.09154446,0.09511703
meld_train_dia468_utt3,0.16757117,0.084877215,0.038854424,0.0600398,0.4880987,0.0369963,0.1235624
meld_train_dia468_utt4,0.17554833,0.0861952,0.05048221,0.10389943,0.46109128,0.030303929,0.092479676
meld_train_dia468_utt5,0.18450207,0.04571405,0.06556291,0.29106814,0.26396844,0.06290796,0.08627644
meld_train_dia468_utt6,0.29281425,0.1161832,0.055321794,0.13442399,0.2142335,0.079167485,0.1078558
meld_train_dia468_utt7,0.34245908,0.05941205,0.067788996,0.17812262,0.09465697,0.10279111,0.15476924
meld_train_dia468_utt8,0.22005442,0.07449751,0.043377873,0.10021055,0.4188378,0.05398396,0.08903787
meld_train_dia468_utt9,0.3034482,0.1684561,0.07403561,0.1559663,0.09112562,0.074135154,0.13283302
meld_train_dia469_utt0,0.36597738,0.061529845,0.086684704,0.14397442,0.19464965,0.06017424,0.08700973
meld_train_dia469_utt1,0.3945212,0.09394295,0.06942588,0.12986277,0.15155835,0.06701188,0.09367698
meld_train_dia470_utt0,0.503868,0.091061115,0.055095352,0.109163396,0.10546806,0.055402555,0.07994153
meld_train_dia471_utt0,0.40780088,0.06760126,0.06450048,0.14344166,0.14811006,0.07902441,0.08952119
meld_train_dia471_utt1,0.16646779,0.05731834,0.10109705,0.1511719,0.09488127,0.19307333,0.23599026
meld_train_dia471_utt2,0.5480981,0.039881,0.046230342,0.08204518,0.11657106,0.062335018,0.10483937
meld_train_dia471_utt3,0.3090591,0.14435034,0.09576171,0.14014706,0.086610734,0.04738779,0.17668323
meld_train_dia471_utt4,0.2359366,0.07051937,0.05018051,0.057774566,0.4623701,0.037790544,0.08542828
meld_train_dia471_utt5,0.35675517,0.15029858,0.084387906,0.11629059,0.13463254,0.06873987,0.08889531
meld_train_dia471_utt6,0.5669554,0.07365342,0.045127213,0.0808864,0.09820728,0.05783079,0.077339515
meld_train_dia472_utt1,0.2048815,0.075144,0.091929525,0.4431728,0.08492108,0.052186433,0.04776462
meld_train_dia472_utt2,0.07719797,0.10249952,0.11446796,0.19350223,0.09653841,0.08379958,0.33199427
meld_train_dia473_utt0,0.52189237,0.06464366,0.061486427,0.089857854,0.10517377,0.081783354,0.07516255
meld_train_dia473_utt1,0.5164772,0.055225033,0.054818336,0.11796446,0.12013849,0.055753477,0.07962297
meld_train_dia473_utt2,0.18739726,0.15309086,0.053202916,0.1494915,0.1866251,0.053653125,0.21653931
meld_train_dia473_utt3,0.24683493,0.047881592,0.16619132,0.15555575,0.075502604,0.11372742,0.19430634
meld_train_dia473_utt4,0.5648446,0.06639153,0.03913172,0.0658672,0.13472435,0.04972958,0.07931103
meld_train_dia474_utt0,0.15217298,0.25808692,0.087734275,0.09979682,0.19454636,0.053773593,0.15388909
meld_train_dia474_utt1,0.12574305,0.056801993,0.0822705,0.47092733,0.1419404,0.06348832,0.0588284
meld_train_dia474_utt2,0.33440116,0.20849383,0.080773875,0.09809235,0.13820517,0.04751222,0.09252143
meld_train_dia474_utt3,0.2216755,0.057810728,0.051050927,0.34487838,0.12192189,0.080753915,0.12190872
meld_train_dia474_utt4,0.2881246,0.0998428,0.05113221,0.20819373,0.11025508,0.096611455,0.14584017
meld_train_dia474_utt5,0.27001736,0.32994685,0.05637307,0.082071215,0.1268081,0.04672049,0.08806289
meld_train_dia474_utt6,0.36624902,0.06859544,0.08246215,0.17442511,0.12814464,0.07400346,0.10612018
meld_train_dia474_utt7,0.16235772,0.046412908,0.056793205,0.3905026,0.13665111,0.115764536,0.09151788
meld_train_dia474_utt8,0.13597706,0.060023952,0.074270256,0.3389567,0.13989143,0.08448748,0.16639315
meld_train_dia474_utt9,0.1382207,0.05503595,0.06717745,0.16487937,0.10046202,0.32598674,0.14823781
meld_train_dia474_utt10,0.3113816,0.12823719,0.06731685,0.1616147,0.13427117,0.06395485,0.13322361
meld_train_dia474_utt11,0.19239031,0.088696375,0.044253074,0.09429224,0.47042263,0.04304291,0.06690253
meld_train_dia474_utt12,0.23930447,0.059651606,0.058080003,0.15813456,0.33239394,0.04367436,0.10876103
meld_train_dia474_utt13,0.36574602,0.23666379,0.0771161,0.07229753,0.11864151,0.051248137,0.07828689
meld_train_dia474_utt14,0.1147145,0.08043372,0.040457323,0.12634948,0.42834508,0.044859033,0.16484079
meld_train_dia474_utt15,0.14386049,0.113837704,0.062044375,0.14381543,0.26153412,0.07856836,0.19633953
meld_train_dia474_utt16,0.14633432,0.27564666,0.07356041,0.08581066,0.25403923,0.05955952,0.10504921
meld_train_dia474_utt17,0.14633432,0.27564666,0.07356041,0.08581066,0.25403923,0.05955952,0.10504921
meld_train_dia474_utt18,0.48439693,0.11171447,0.04637101,0.09230511,0.10440646,0.0594537,0.10135222
meld_train_dia475_utt0,0.055008188,0.09556608,0.063645564,0.16955835,0.112285264,0.12414778,0.37978876
meld_train_dia475_utt1,0.35102996,0.0937681,0.042983104,0.12546147,0.17993122,0.09833485,0.10849122
meld_train_dia475_utt2,0.41637266,0.09586663,0.04175398,0.12760723,0.11102797,0.08918017,0.1181914
meld_train_dia475_utt3,0.14182396,0.082375124,0.053478017,0.0830065,0.4348097,0.05146739,0.15303934
meld_train_dia475_utt4,0.40907773,0.10490353,0.07323969,0.07213752,0.18584739,0.060565982,0.09422809
meld_train_dia475_utt5,0.36200622,0.10296557,0.04040042,0.10598281,0.2025848,0.08810218,0.097958036
meld_train_dia475_utt6,0.14738289,0.23762885,0.048758127,0.08554241,0.29653543,0.05322193,0.13093044
meld_train_dia475_utt7,0.23226263,0.13546684,0.06929688,0.12443326,0.22279496,0.064166404,0.15157902
meld_train_dia475_utt8,0.4085956,0.2188698,0.056764826,0.06775238,0.12317914,0.045176387,0.079661936
meld_train_dia475_utt9,0.23542142,0.060254246,0.06385046,0.15720673,0.1376263,0.075964585,0.26967624
meld_train_dia475_utt10,0.2653749,0.087533206,0.06355799,0.16529354,0.14725773,0.050366238,0.22061637
meld_train_dia475_utt11,0.44426462,0.076878354,0.055147436,0.13929702,0.15575945,0.05708445,0.07156867
meld_train_dia475_utt12,0.13449359,0.3016455,0.10792945,0.096409045,0.11279834,0.054693148,0.19203092
meld_train_dia475_utt13,0.36590755,0.16075541,0.07815591,0.10529733,0.13640997,0.065767564,0.08770632
meld_train_dia475_utt14,0.3343263,0.20790166,0.07303291,0.110275514,0.112935126,0.05817052,0.103358015
meld_train_dia475_utt15,0.33958414,0.17317294,0.07719606,0.116268575,0.1309755,0.073253,0.08954978
meld_train_dia475_utt16,0.13546492,0.09987295,0.061437447,0.08127823,0.23649731,0.101662435,0.28378668
meld_train_dia476_utt0,0.20154351,0.09676169,0.13349657,0.33110115,0.08862135,0.061304778,0.08717103
meld_train_dia476_utt1,0.5452304,0.062899865,0.045245733,0.09505991,0.12153002,0.053167433,0.07686662
meld_train_dia476_utt2,0.57107466,0.050974432,0.045805324,0.08482128,0.11568396,0.059282273,0.07235806
meld_train_dia476_utt3,0.21784428,0.11729987,0.039118517,0.057089917,0.41157535,0.039598666,0.11747341
meld_train_dia476_utt4,0.35169104,0.0782079,0.10749224,0.2091237,0.109576195,0.059869006,0.08403995
meld_train_dia476_utt5,0.053768888,0.4443766,0.09156472,0.07541051,0.12672909,0.08531188,0.122838296
meld_train_dia476_utt6,0.5583273,0.1084838,0.03986435,0.07041796,0.10105803,0.058805846,0.06304273
meld_train_dia476_utt7,0.51065403,0.078967944,0.06359195,0.09207654,0.12483283,0.044652846,0.08522385
meld_train_dia476_utt8,0.49726406,0.059498608,0.03826151,0.11653498,0.12967525,0.07584028,0.082925364
meld_train_dia476_utt9,0.15884514,0.43550435,0.055136036,0.07136742,0.1181736,0.093694985,0.0672785
meld_train_dia476_utt10,0.1397915,0.1442638,0.2120779,0.10273205,0.1088069,0.111777306,0.18055055
meld_train_dia476_utt11,0.1783676,0.2101636,0.05901069,0.12805577,0.22400378,0.100781664,0.09961695
meld_train_dia477_utt0,0.39090016,0.10851242,0.04237097,0.10260369,0.20128818,0.04011018,0.11421441
meld_train_dia477_utt1,0.45699632,0.08274614,0.043058503,0.09930563,0.1109199,0.108993925,0.097979575
meld_train_dia477_utt2,0.47680643,0.13881388,0.04636384,0.084212005,0.11400088,0.061580412,0.07822254
meld_train_dia477_utt3,0.24862477,0.09139088,0.22080237,0.1648428,0.15460375,0.04523999,0.07449538
meld_train_dia477_utt4,0.5213112,0.06608297,0.042415876,0.116029195,0.13964358,0.046821333,0.067695744
meld_train_dia477_utt5,0.11705975,0.13494855,0.091868736,0.10468993,0.40865842,0.0547483,0.08802624
meld_train_dia477_utt6,0.11503735,0.04205645,0.061638754,0.47988793,0.10930226,0.08617361,0.10590369
meld_train_dia477_utt7,0.326508,0.097930185,0.10567994,0.13562007,0.17758757,0.043447204,0.113227084
meld_train_dia477_utt8,0.54301333,0.048813682,0.036016066,0.096129276,0.103441596,0.086692825,0.085893266
meld_train_dia477_utt9,0.36949044,0.049342904,0.048968155,0.07149293,0.3313401,0.05016556,0.07919984
meld_train_dia477_utt10,0.34172127,0.1270651,0.05863862,0.099565335,0.1391007,0.06239674,0.17151223
meld_train_dia477_utt11,0.40473622,0.087515764,0.033008885,0.09876675,0.16968106,0.061857995,0.14443335
meld_train_dia477_utt12,0.3847503,0.07310279,0.043947574,0.23967616,0.08067509,0.09086007,0.08698798
meld_train_dia477_utt13,0.17330356,0.11574117,0.062424425,0.07544613,0.365013,0.040175583,0.16789608
meld_train_dia477_utt14,0.45356464,0.08604813,0.049996488,0.11325866,0.10377457,0.07812751,0.115229964
meld_train_dia477_utt15,0.18942654,0.12885427,0.041679,0.0986267,0.2035826,0.05643933,0.28139156
meld_train_dia477_utt16,0.27229473,0.14183691,0.06831613,0.15415995,0.15812801,0.07735888,0.1279053
meld_train_dia477_utt17,0.37631106,0.05144791,0.07222274,0.114027455,0.17466559,0.06622168,0.14510359
meld_train_dia477_utt18,0.25294182,0.06967717,0.06947887,0.11960251,0.16069655,0.061607897,0.2659952
meld_train_dia478_utt0,0.16231316,0.120572895,0.077450536,0.16748025,0.21655138,0.08546988,0.17016184
meld_train_dia478_utt1,0.22069429,0.23265958,0.05014162,0.1275398,0.19521907,0.087476395,0.0862692
meld_train_dia478_utt2,0.18381801,0.078335136,0.046232045,0.06071917,0.4801528,0.034440998,0.11630186
meld_train_dia478_utt3,0.21784428,0.11729987,0.039118517,0.057089917,0.41157535,0.039598666,0.11747341
meld_train_dia478_utt4,0.4782358,0.113937296,0.037390545,0.06658025,0.1658447,0.06147349,0.07653793
meld_train_dia478_utt5,0.5155858,0.043904267,0.04250515,0.09462377,0.17834046,0.04968185,0.07535876
meld_train_dia478_utt6,0.37674186,0.058030825,0.0503196,0.1489961,0.109601624,0.13427877,0.122031204
meld_train_dia478_utt7,0.5867185,0.04814024,0.034570735,0.088343136,0.113903254,0.0733296,0.054994512
meld_train_dia478_utt8,0.30144948,0.1070081,0.050286304,0.08778195,0.26259038,0.06094415,0.12993965
meld_train_dia478_utt9,0.4402194,0.08733902,0.06914632,0.11657971,0.1270886,0.06529248,0.09433451
meld_train_dia478_utt10,0.11816247,0.106657095,0.06289866,0.11707231,0.31836155,0.05049109,0.22635688
meld_train_dia478_utt11,0.5108886,0.06727942,0.052106157,0.090093136,0.11168718,0.07067435,0.097271115
meld_train_dia478_utt12,0.48780456,0.04434018,0.056425784,0.087108456,0.20137227,0.04892647,0.0740223
meld_train_dia478_utt13,0.15710267,0.14799657,0.04118203,0.07111552,0.4015662,0.04319744,0.13783951
meld_train_dia479_utt0,0.23599257,0.08928503,0.034767833,0.09466773,0.43448937,0.04803086,0.06276662
meld_train_dia479_utt1,0.4386891,0.1109102,0.046090305,0.08580163,0.16738331,0.073917806,0.07720754
meld_train_dia479_utt2,0.5942393,0.06630456,0.030142654,0.09102726,0.08963166,0.060318146,0.068336435
meld_train_dia479_utt3,0.5533944,0.064254664,0.038548704,0.103847936,0.10775365,0.050345473,0.08185517
meld_train_dia479_utt4,0.34170657,0.096925564,0.079068676,0.145644,0.19147737,0.05143023,0.09374755
meld_train_dia479_utt5,0.08586204,0.38428113,0.045828816,0.07724221,0.14496556,0.115867,0.1459533
meld_train_dia479_utt6,0.16065744,0.1867942,0.11021979,0.16989653,0.14259684,0.06256674,0.1672684
meld_train_dia479_utt7,0.16931489,0.03679056,0.058881942,0.24302886,0.11978752,0.20211376,0.17008252
meld_train_dia479_utt8,0.19902478,0.1580337,0.0690586,0.15197144,0.11393319,0.15266648,0.15531181
meld_train_dia479_utt9,0.29638925,0.19903193,0.0646099,0.08193564,0.12072245,0.12028772,0.11702314
meld_train_dia479_utt10,0.22461095,0.090347596,0.0470467,0.07339368,0.38208887,0.052621912,0.12989023
meld_train_dia479_utt11,0.39843306,0.15312709,0.070761956,0.102127016,0.10427406,0.05053891,0.12073789
meld_train_dia480_utt0,0.30777404,0.09047608,0.041821618,0.0723647,0.3629044,0.03962266,0.08503646
meld_train_dia480_utt1,0.18782823,0.08226055,0.048727535,0.08689789,0.40479487,0.047055334,0.14243558
meld_train_dia480_utt2,0.48414356,0.05683728,0.037049476,0.12327197,0.120281026,0.083003305,0.09541336
meld_train_dia480_utt3,0.36179304,0.06555508,0.04147329,0.09561966,0.22452573,0.06405976,0.14697345
meld_train_dia480_utt4,0.27364582,0.21602309,0.039553303,0.13438597,0.16230895,0.061828993,0.11225386
meld_train_dia480_utt5,0.20402175,0.17964236,0.07824984,0.13224867,0.109237604,0.13501391,0.16158587
meld_train_dia480_utt6,0.47690803,0.108294845,0.047702957,0.097266845,0.12099906,0.040977437,0.10785085
meld_train_dia480_utt7,0.39973724,0.07837973,0.055770025,0.12072197,0.119122736,0.09094629,0.13532208
meld_train_dia480_utt8,0.5716966,0.05458935,0.04892172,0.07511766,0.11214436,0.058328323,0.07920204
meld_train_dia480_utt9,0.15460007,0.068615645,0.06395626,0.2544509,0.1378612,0.19849694,0.122019015
meld_train_dia481_utt0,0.46437833,0.0990803,0.04598924,0.103598304,0.09001342,0.094216295,0.10272405
meld_train_dia481_utt1,0.22461095,0.090347596,0.0470467,0.07339368,0.38208887,0.052621912,0.12989023
meld_train_dia481_utt2,0.22829896,0.09688553,0.0879356,0.187755,0.17434019,0.06543416,0.15935053
meld_train_dia481_utt3,0.2277957,0.21343614,0.047944658,0.12065415,0.1452134,0.08591975,0.15903616
meld_train_dia481_utt4,0.2807082,0.27174607,0.04778143,0.08418414,0.10047016,0.087304816,0.12780516
meld_train_dia481_utt5,0.6040962,0.049824346,0.032785024,0.08430603,0.09890186,0.054384902,0.07570176
meld_train_dia481_utt6,0.33795395,0.27789646,0.047933597,0.073482364,0.13343513,0.048825424,0.08047311
meld_train_dia481_utt7,0.5160039,0.06345432,0.048276193,0.11252156,0.10723276,0.07075848,0.08175276
meld_train_dia481_utt8,0.36782706,0.2673207,0.05416927,0.088497736,0.096469946,0.04702561,0.07868965
meld_train_dia481_utt9,0.50770795,0.08999003,0.051119123,0.09585293,0.11668997,0.06288946,0.07575055
meld_train_dia481_utt10,0.47949228,0.16227254,0.049191374,0.0836626,0.09534491,0.048995588,0.08104061
meld_train_dia481_utt11,0.4271539,0.15312897,0.06142617,0.10137148,0.10552037,0.049573135,0.10182599
meld_train_dia481_utt12,0.3299831,0.097093135,0.15342608,0.1342978,0.104541056,0.072807156,0.107851714
meld_train_dia481_utt13,0.43715388,0.038301084,0.057377473,0.098276906,0.17334327,0.066551834,0.12899558
meld_train_dia481_utt14,0.10592271,0.212849,0.04881572,0.07541962,0.12543578,0.18694186,0.2446153
meld_train_dia482_utt0,0.071110316,0.4821038,0.059365496,0.07415244,0.11707302,0.08752045,0.10867446
meld_train_dia482_utt1,0.19283503,0.27351284,0.10395004,0.091079466,0.17397097,0.0521774,0.112474225
meld_train_dia482_utt2,0.33020207,0.10541806,0.04806182,0.103830054,0.11194439,0.12626551,0.17427813
meld_train_dia482_utt3,0.50546247,0.073534645,0.052840866,0.10636373,0.092992574,0.054336183,0.11446951
meld_train_dia482_utt4,0.56543964,0.04731163,0.043401957,0.08436898,0.13741124,0.0427601,0.07930644
meld_train_dia482_utt5,0.3063076,0.26240388,0.07605736,0.083949804,0.14380425,0.039610382,0.0878667
meld_train_dia482_utt6,0.39254782,0.06298234,0.05660593,0.10671095,0.09119386,0.14300218,0.14695686
meld_train_dia482_utt7,0.22959596,0.16826417,0.08033717,0.11803038,0.12619555,0.06896134,0.20861542
meld_train_dia482_utt8,0.37862006,0.054378103,0.07373306,0.13738759,0.09590922,0.09039386,0.16957809
meld_train_dia482_utt9,0.10044275,0.07974071,0.20196824,0.13886376,0.103752315,0.08894711,0.28628507
meld_train_dia482_utt10,0.52689,0.08309966,0.049696498,0.09088422,0.08807706,0.076314054,0.08503851
meld_train_dia482_utt11,0.1456643,0.36681858,0.05573794,0.09965184,0.10853199,0.0989742,0.12462111
meld_train_dia482_utt12,0.06129616,0.48393518,0.0549483,0.0735696,0.15543063,0.08499999,0.08582017
meld_train_dia482_utt13,0.12916644,0.25043562,0.086256266,0.12515643,0.13314523,0.04953193,0.22630809
meld_train_dia482_utt14,0.44778773,0.10676802,0.060592636,0.11119351,0.098800875,0.06485023,0.11000705
meld_train_dia482_utt15,0.14053091,0.15827017,0.041388586,0.060000364,0.44591826,0.03556508,0.11832661
meld_train_dia482_utt16,0.13240042,0.34150082,0.05034918,0.09477432,0.20486908,0.06432304,0.11178313
meld_train_dia482_utt17,0.08820614,0.31960633,0.09378798,0.12980904,0.16334872,0.09762301,0.10761881
meld_train_dia483_utt0,0.5427656,0.07405919,0.0704848,0.07562705,0.08884622,0.06343321,0.084783874
meld_train_dia483_utt1,0.12628044,0.101837456,0.10801593,0.08233969,0.2729319,0.055121295,0.25347328
meld_train_dia483_utt2,0.43519837,0.05465966,0.046423063,0.09830496,0.22640128,0.050558574,0.08845403
meld_train_dia483_utt3,0.26917347,0.15686736,0.055582907,0.16813111,0.0960308,0.09010401,0.16411035
meld_train_dia483_utt4,0.10097112,0.49348822,0.04810075,0.07073664,0.08918235,0.075594634,0.121926285
meld_train_dia483_utt5,0.3916185,0.09049852,0.075138345,0.16400352,0.09394198,0.07603995,0.10875925
meld_train_dia483_utt6,0.0909712,0.120975755,0.112333015,0.09482405,0.16050667,0.090347625,0.33004165
meld_train_dia483_utt7,0.27915153,0.10064443,0.057701662,0.11171463,0.1694678,0.07315134,0.20816854
meld_train_dia483_utt8,0.2976317,0.11416563,0.08087816,0.117323115,0.20628044,0.051394135,0.13232686
meld_train_dia483_utt9,0.06742027,0.15486063,0.0792542,0.08103704,0.1167955,0.23897146,0.26166093
meld_train_dia483_utt10,0.61478627,0.04854231,0.047423977,0.082814515,0.0714377,0.053662483,0.08133272
meld_train_dia483_utt11,0.5274898,0.09822914,0.05086481,0.07437408,0.09548938,0.070357025,0.08319579
meld_train_dia483_utt12,0.5403787,0.07637168,0.04558892,0.07363235,0.109247215,0.06397952,0.09080165
meld_train_dia483_utt13,0.594004,0.059948392,0.04801671,0.08456919,0.08029827,0.05347086,0.07969254
meld_train_dia483_utt14,0.51470846,0.07277794,0.04773449,0.09019252,0.11404155,0.060529776,0.100015216
meld_train_dia483_utt15,0.21721064,0.43549562,0.04521886,0.06574222,0.09794777,0.06908818,0.06929677
meld_train_dia484_utt0,0.4623636,0.05174755,0.05295374,0.13001922,0.122392185,0.06527682,0.115246885
meld_train_dia484_utt1,0.538356,0.08749866,0.05884296,0.08902645,0.1054647,0.045455717,0.075355515
meld_train_dia484_utt2,0.4523173,0.07997433,0.06584345,0.0861062,0.12642327,0.061219335,0.12811607
meld_train_dia485_utt0,0.25466478,0.13001685,0.07878073,0.08360969,0.29721677,0.036545314,0.119165875
meld_train_dia486_utt0,0.5648446,0.06639153,0.03913172,0.0658672,0.13472435,0.04972958,0.07931103
meld_train_dia486_utt1,0.4174714,0.06507031,0.040429536,0.08028659,0.26475796,0.037054848,0.09492936
meld_train_dia486_utt2,0.5246843,0.0735041,0.039665665,0.072377004,0.14433129,0.06285381,0.08258386
meld_train_dia486_utt3,0.5385275,0.060019698,0.05699676,0.1049007,0.1209459,0.045731205,0.07287829
meld_train_dia486_utt4,0.38036868,0.07000283,0.054667033,0.13804305,0.11443206,0.08231333,0.16017307
meld_train_dia486_utt5,0.40155214,0.11734395,0.062236104,0.1439498,0.108279236,0.084315956,0.082322754
meld_train_dia486_utt6,0.44415724,0.097288065,0.04807552,0.14423884,0.08259628,0.086799115,0.09684495
meld_train_dia486_utt7,0.13056676,0.23712853,0.050380968,0.06644833,0.30614167,0.050476246,0.15885745
meld_train_dia486_utt8,0.5602555,0.049141932,0.048015226,0.08131879,0.104308955,0.06634625,0.09061333
meld_train_dia486_utt9,0.058433075,0.343025,0.06676901,0.112122506,0.22353853,0.07972675,0.11638504
meld_train_dia486_utt10,0.05789889,0.06366192,0.07226139,0.24723744,0.10636276,0.13889265,0.31368497
meld_train_dia486_utt11,0.3012392,0.075498626,0.14793907,0.14074633,0.10828653,0.056003693,0.17028649
meld_train_dia486_utt12,0.39118814,0.051126584,0.05802426,0.13132404,0.15232551,0.08358971,0.13242176
meld_train_dia486_utt13,0.17891541,0.13292281,0.2739457,0.1715722,0.09149484,0.044593878,0.106555186
meld_train_dia486_utt14,0.22999385,0.04549721,0.067886755,0.369495,0.09000491,0.08822172,0.10890057
meld_train_dia486_utt15,0.4039496,0.047456127,0.08856129,0.17604345,0.12358838,0.07030203,0.09009916
meld_train_dia486_utt16,0.4675981,0.06572967,0.08080811,0.07894639,0.12846877,0.07169371,0.10675527
meld_train_dia486_utt17,0.41507533,0.088122874,0.07387909,0.087891586,0.14197983,0.07543417,0.11761712
meld_train_dia487_utt0,0.06894416,0.26897627,0.047791123,0.12432754,0.30684024,0.058877647,0.12424306
meld_train_dia488_utt0,0.16671957,0.119564526,0.045864638,0.08028675,0.4707599,0.048029505,0.06877511
meld_train_dia488_utt1,0.2815325,0.061389416,0.058370393,0.23203823,0.16845365,0.08803493,0.110180885
meld_train_dia488_utt2,0.5105469,0.10649258,0.052904997,0.08345576,0.0793011,0.07340283,0.09389582
meld_train_dia488_utt3,0.5772865,0.059885804,0.051539764,0.08571793,0.092209995,0.05357228,0.079787716
meld_train_dia488_utt4,0.59972924,0.0369869,0.04037631,0.09036303,0.101094514,0.05874738,0.07270265
meld_train_dia488_utt5,0.5716966,0.05458935,0.04892172,0.07511766,0.11214436,0.058328323,0.07920204
meld_train_dia489_utt0,0.24352476,0.10223399,0.036369488,0.09516319,0.34978798,0.07963479,0.09328582
meld_train_dia489_utt1,0.47413245,0.058376696,0.056709297,0.08827872,0.16047648,0.09445607,0.06757029
meld_train_dia489_utt2,0.5541958,0.052896075,0.040002562,0.0823419,0.13852838,0.05154657,0.08048875
meld_train_dia489_utt3,0.5697512,0.05260346,0.06378198,0.078115255,0.104143865,0.0655757,0.06602851
meld_train_dia489_utt4,0.5104823,0.061023362,0.052173592,0.10247352,0.14683206,0.04688428,0.080130875
meld_train_dia490_utt0,0.52878225,0.044057142,0.056017783,0.09586649,0.122349486,0.063679576,0.089247264
meld_train_dia491_utt0,0.49808672,0.15290305,0.055927552,0.08079959,0.083137006,0.04914533,0.0800008
meld_train_dia491_utt1,0.17607269,0.037444964,0.06870099,0.40229616,0.18225098,0.06724942,0.06598486
meld_train_dia491_utt2,0.36776263,0.07732209,0.0639276,0.26718906,0.06835714,0.092671685,0.062769756
meld_train_dia492_utt0,0.22282307,0.042396985,0.055134393,0.15735883,0.33908233,0.06735618,0.115848176
meld_train_dia492_utt1,0.46245897,0.13671827,0.054872904,0.10175972,0.09303069,0.07411227,0.07704717
meld_train_dia492_utt2,0.5492423,0.056051902,0.053531222,0.09631318,0.10714403,0.08291205,0.054805275
meld_train_dia492_utt3,0.5398698,0.04656048,0.0465822,0.06895926,0.1613973,0.06600465,0.070626274
meld_train_dia493_utt0,0.051320385,0.40300968,0.09229891,0.077232316,0.15119395,0.09981129,0.12513357
meld_train_dia493_utt1,0.33052188,0.2132067,0.06037822,0.12421221,0.07430182,0.08818361,0.109195575
meld_train_dia493_utt2,0.412587,0.0821299,0.05388473,0.09377781,0.16329493,0.07525268,0.11907291
meld_train_dia493_utt3,0.38212806,0.05029661,0.06842287,0.112390935,0.13389616,0.10528259,0.14758281
